UC_ID,HybridType,Cross,PedigreeID,MotherID,FatherID,MotherAlias,FatherAlias,PedigreeAlias,Year,Yield,Count,Size
16C062P030,Progeny,16C062,10C122P003_01C206P005,10C122P003,01C206P005,10C122P003,Portola,10C122P003_Portola,2019,610.3091667,21.08333333,29.06237619
16C064P004,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,262.1166667,35.08333333,7.460672166
16C064P010,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,168.1516667,21.75,7.903268639
16C064P017,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,129.3380556,11.52777778,11.58539007
16C064P025,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,282.4466667,32.08333333,8.866741626
16C064P031,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,172.8258333,17,10.64674515
16C064P032,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,150.0083333,16.5,9.082892439
16C064P040,Progeny,16C064,10C122P003_PI551753,10C122P003,PI551753,10C122P003,Del_Norte,10C122P003_Del_Norte,2019,269.5116667,22,12.26312532
16C067P006,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,344.5683333,23.16666667,14.94115843
16C067P020,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,422.4433333,25.08333333,16.9697116
16C067P027,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,446.7133333,23.16666667,19.34433153
16C067P033,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,578.4483333,36.58333333,15.82313506
16C067P036,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,420.1175,25.83333333,16.60136602
16C067P038,Progeny,16C067,55C023P001_11C141P001,55C023P001,11C141P001,Oso_Flaco,11C141P001,Oso_Flaco_11C141P001,2019,497.0952778,37.25,13.30412421
16C069P008,Progeny,16C069,55C023P001_11C180P001,55C023P001,11C180P001,Oso_Flaco,11C180P001,Oso_Flaco_11C180P001,2019,391.0136111,21.25,18.3861893
16C069P010,Progeny,16C069,55C023P001_11C180P001,55C023P001,11C180P001,Oso_Flaco,11C180P001,Oso_Flaco_11C180P001,2019,85.03666667,7.5,10.1665631
16C072P017,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,473.83,29.33333333,16.18863745
16C072P018,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,498.0483333,26.08333333,19.27620236
16C072P021,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,234.1258333,14.91666667,15.52431355
16C072P023,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,361.8508333,21.25,17.07593923
16C072P034,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,547.9958333,25.66666667,21.29566752
16C072P035,Progeny,16C072,55C023P001_01C206P005,55C023P001,01C206P005,Oso_Flaco,Portola,Oso_Flaco_Portola,2019,513.1925,27.5,18.85197958
16C085P008,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,730.5380556,33.55555556,21.61792913
16C085P014,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,69.79583333,6.166666667,10.89518056
16C085P018,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,464.1666667,21.75,21.33292877
16C085P021,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,736.6325,41.41666667,17.73928001
16C085P033,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,760.535,55.83333333,13.62044963
16C085P034,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,785.25,40.5,19.6261198
16C085P036,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,700.7441667,32.5,21.51091177
16C085P039,Progeny,16C085,PI664321_11C115P003,PI664321,11C115P003,Puget_Reliance,11C115P003,Puget_Reliance_11C115P003,2019,331.1958333,23.58333333,14.00077709
16C086P007,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,446.575,22.75,19.44647112
16C086P011,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,670.4941667,33.41666667,20.09744053
16C086P019,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,866.5816667,37.80555556,23.00051967
16C086P021,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,149.8666667,16.16666667,9.165319265
16C086P024,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,685.9591667,36.25,18.9245924
16C086P025,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,412.6433333,26,15.7628487
16C086P035,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,784.4666667,34.75,22.76341525
16C086P037,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2019,535.2833333,23.66666667,22.60317916
16C087P009,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2019,818.0675,33.83333333,23.98533463
16C087P014,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2019,173.4025,14.25,12.32148653
16C087P017,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2019,547.2083333,27.83333333,19.92172086
16C087P018,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2019,99.27,11.33333333,8.313910593
16C088P001,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,318.23,29.66666667,10.90755627
16C088P003,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,720.82,42.25,17.16334046
16C088P016,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,578.1333333,32.58333333,17.72323801
16C088P018,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,188.495,21,9.091384314
16C088P023,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,167.285,14.33333333,11.96384529
16C088P031,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,547.1625,35.91666667,15.2919981
16C088P039,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,186.1547331,21.18252538,8.731503378
16C088P040,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2019,80.94083333,7.583333333,10.60622222
16C089P003,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,426.02,26.41666667,16.19067895
16C089P008,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,188.8458333,21.58333333,8.807872009
16C089P012,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,404.4025,16.16666667,24.40727344
16C089P017,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,547.0241667,27,20.15638708
16C089P023,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,527.74,27.83333333,19.01422648
16C089P025,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,501.8958333,34.08333333,14.63528002
16C089P031,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,612.7258333,35.66666667,17.14673633
16C089P035,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2019,657.465,36.91666667,17.79228777
16C090P005,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,696.1425,34.08333333,20.43211055
16C090P015,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,480.3466667,24.33333333,19.63164754
16C090P020,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,732.8791667,31.75,23.05583029
16C090P021,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,399.9158333,21.25,18.80264379
16C090P022,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,609.795,31.83333333,18.98442869
16C090P025,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,573.8316667,38.08333333,15.13246537
16C090P029,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,314.3966667,14.16666667,22.40823275
16C090P033,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2019,685.1236111,36.47222222,18.69133299
16C091P001,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,533.0133333,29,18.40217997
16C091P003,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,229.0958333,24.16666667,9.532797871
16C091P011,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,313.5183333,15.83333333,20.25979675
16C091P021,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,524.9741667,31.83333333,16.45727606
16C091P024,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,445.6525,23.75,19.03218782
16C091P027,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,586.6291667,34.91666667,16.81246753
16C091P039,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,493.1533333,31.66666667,15.64458341
16C091P040,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2019,630.735,32.33333333,19.59753976
16C092P002,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,584.6025,31.33333333,18.65599719
16C092P004,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,544.8175,31.91666667,16.9740411
16C092P005,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,415.0266667,28.25,14.56783872
16C092P026,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,490.8233333,34.25,14.54630781
16C092P032,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,638.635,49.33333333,12.95229879
16C092P033,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,471.0008333,27.41666667,17.17446393
16C092P037,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2019,465.4491667,28.5,16.55677723
16C094P002,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,27.15,1.972222222,12.98546032
16C094P010,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,30.86583333,2.416666667,14.25319445
16C094P014,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,26.57166667,3,9.510198414
16C094P022,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,5.419444444,0.194444444,26.47716498
16C094P028,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,22.84416667,1.888888889,11.937
16C094P030,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,13.87777778,2.111111111,6.82472908
16C094P033,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,99.37916667,7.333333333,12.49491005
16C094P034,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2019,85.82,11.41666667,7.463312169
16C095P008,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,849.6883333,32.83333333,25.7669415
16C095P009,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,845.7316667,36.66666667,23.22206504
16C095P011,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,949.185,29.25,32.28341855
16C095P014,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,351.9475,16.25,21.85209831
16C095P023,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,836.0908333,26.08333333,31.94891641
16C095P027,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,633.1283333,25,25.18286331
16C095P036,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,723.0958333,30.66666667,23.68462117
16C095P038,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2019,648.8575,31.58333333,20.58206058
16C096P001,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,667.755,26.58333333,24.95733027
16C096P006,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,723.0633333,29,24.98718734
16C096P014,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,535.2366667,22.41666667,23.86778511
16C096P020,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,774.5772222,29.25,26.49583684
16C096P025,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,658.4958333,22.25,29.58172641
16C096P027,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,656.8166667,30,21.88274592
16C096P031,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,788.27,28.25,27.59430695
16C096P034,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2019,706.8333333,30,23.60581347
16C097P003,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,702.0991667,29.58333333,23.83636356
16C097P016,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,557.2366667,23.33333333,23.76243533
16C097P017,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,448.4275,23.83333333,18.8691584
16C097P022,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,510.7266667,27.16666667,18.87365098
16C097P023,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,756.5944444,25.77777778,29.48413127
16C097P028,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,658.1883333,23.75,27.66956443
16C097P031,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,705.3966667,28.33333333,24.96825421
16C097P033,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2019,522.4941667,27.83333333,18.76762668
16C098P004,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,530.3425,27.75,19.14537488
16C098P016,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,391.4125,16.41666667,24.04772175
16C098P019,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,535.3558333,22.25,24.28643351
16C098P025,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,467.7494444,19.27777778,24.56747794
16C098P031,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,721.69,25.58333333,28.33753226
16C098P036,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,736.8233333,30.75,23.88166098
16C098P037,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,456.62,21.66666667,21.09675075
16C098P039,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2019,560.9025,22.5,24.95112388
16C099P009,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,561.4325,23.5,23.97776936
16C099P017,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,702.2158333,27.41666667,25.50921239
16C099P021,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,510.9383333,21.58333333,23.61314252
16C099P026,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,794.5966667,37.33333333,21.34182116
16C099P028,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,493.405,20.58333333,23.90057582
16C099P029,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,755.5375,26.16666667,29.03779759
16C099P037,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,455.1708333,18.83333333,24.10900794
16C099P039,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2019,475.52,21.66666667,22.08904035
16C100P004,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,474.185,15.25,31.26470005
16C100P008,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,655.6941667,21.58333333,30.64515509
16C100P015,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,294.2216667,11.16666667,26.43993657
16C100P020,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,494.1908333,21.58333333,23.07480705
16C100P023,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,637.8333333,21.33333333,30.03069331
16C100P027,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,191.9716667,5.75,33.27229604
16C100P031,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,757.0916667,27.33333333,27.6768286
16C100P037,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2019,619.1625,29.83333333,20.81244969
16C101P005,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,384.495,17.41666667,22.0976949
16C101P008,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,329.6358333,13.5,24.25712844
16C101P010,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,490.7225,26.16666667,18.7199674
16C101P013,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,433.7575,19.75,21.8776895
16C101P022,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,509.0533333,27.25,18.65925904
16C101P030,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,551.2658333,22.5,24.4548307
16C101P032,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,497.74,24.5,20.3385974
16C101P038,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2019,452.8308333,18.86111111,24.11221015
16C102P003,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,580.0691667,23.16666667,25.19798494
16C102P010,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,580.8633333,25.5,23.15063672
16C102P022,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,449.0966667,20,22.52929439
16C102P029,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,567.66,24.5,22.94519352
16C102P031,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,592.8958333,23.91666667,24.85110546
16C102P033,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,568.1958333,22.91666667,24.71452974
16C102P040,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2019,579.6575,22.25,26.238969
16C104P007,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,158.2733333,17.66666667,9.048010753
16C104P009,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,86.29611111,6.111111111,13.66693939
16C104P010,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,61.53333333,9.333333333,6.462827834
16C104P022,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,190.5866667,19.33333333,10.25497963
16C104P026,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,188.7933333,28.08333333,6.752454212
16C104P029,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,37.61666667,8,6.533666492
16C104P030,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,38.72916667,2.5,11.02933333
16C104P037,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2019,258.1766667,32,8.048174143
16C507P007,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2019,465.7366667,18.66666667,25.03912818
16C507P011,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2019,298.4333333,14.16666667,21.12661039
16C507P019,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2019,511.8158333,22.25,22.93131641
16C507P022,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2019,571.7375,25.08333333,22.63083048
16C507P028,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2019,357.1291667,19,18.92631054
